2.74e-06,3.73481e-06,0.634179,3.73481
2.745e-06,3.73798e-06,0.632593,3.73798
2.75e-06,3.74113e-06,0.631012,3.74113
2.755e-06,3.74428e-06,0.629434,3.74428
2.76e-06,3.74742e-06,0.627861,3.74742
2.765e-06,3.75055e-06,0.626291,3.75055
2.77e-06,3.75367e-06,0.624725,3.75367
2.775e-06,3.75679e-06,0.623163,3.75679
2.78e-06,3.7599e-06,0.621605,3.7599
2.785e-06,3.763e-06,0.620051,3.763
2.79e-06,3.76609e-06,0.618501,3.76609
2.795e-06,3.76917e-06,0.616955,3.76917
2.8e-06,3.77225e-06,0.615413,3.77225
2.805e-06,3.77532e-06,0.613874,3.77532
